"intitule","lieuTravail.libelle","lieuTravail.codePostal","romeCode","secteurActivite","codeNAF","typeContrat","salaire.libelle","dureeTravailLibelleConverti","experienceLibelle","formations.niveauLibelle","qualificationCode","qualificationLibelle","description"
"E.Leclerc - Conseiller(e) de vente en parapharmacie - H/F - H/F","81 - LESCURE D ALBIGEOIS","81380","D1507","N/A","N/A","CDI","N/A","N/A","Expérience exigée","N/A","N/A","N/A","DESCRIPTIF DE L'OFFRE  Au sein de la Parapharmacie située dans la galerie marchande du magasin et sous la responsabilité du Responsable Parapharmacie, vos principales missions seront notamment de:   * Assurer la vente et le conseil auprès de la clientèle ;   * Assurer une qualité optimale des services et de l'accueil des clients ;   * Mettre en avant les opérations promotionnelles ;   * Réaliser les opérations d'encaissement ;   * Réaliser la mise en rayon des produits, veiller au facing, et anticiper les ruptures en rayon ;   * Respecter les normes et la réglementation en vigueur.      PROFIL RECHERCHÉ  Profil  Vous bénéficiez d'une expérience significative en officine, Parapharmacie ou en magasin Bio.  Vous possédez des connaissances soutenues en aromathérapie, phytothérapie, cosmétologie, diététique et êtes à même de conseiller une clientèle cultivée en la matière.  Vous êtes rigoureux(se), dynamique, organisé(e), réactif(ve) et êtes force de propositions sur votre secteur. Vous avez un excellent relationnel et êtes impliqué(e) dans les démarches de satisfaction de la clientèle."
"Un(e) conseiller(e) de vente en bazar (H/F)","974 - LE TAMPON","97418","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC FORMATION SUD, centre de formation / CFA recrute pour un de ses clients, un bazar au Tampon :  1 conseiller(e) de vente H/F  en contrat d'apprentissage :  Vos missions : - Vente et conseil client - Accueil client  - Gestion de caisse - remplissage rayon et réserve - Gestion de stock - réception des livraisons - Gestion des commandes fournisseurs - un métier polyvalent Formation préparée avec ISEC :  Conseiller-ère de vente (Niveau 4 ) un jour de formation par semaine. Durée de contrat : 14 mois. Les atouts ISEC Formation : - 30 ans d'expèrience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivi en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Caractéristiques des produits             - Conseiller des clients sur le choix de produits             - Démontrer les caractéristiques d'un produit             - Entretenir des relations avec des clients             - Faire de la vente active             - Garantir la satisfaction des clients             - Garantir une approche axée sur les clients             - Identifier les besoins des clients             - Organiser la présentation de produits             - Principes du travail d'équipe             - Remplir des rayons             - Surveiller le niveau de stocks             - Utiliser une caisse             - Écouter activement                                     Savoir-être demandés :                     - Adaptabilité             - Chaleureux             - Communiquant             - Ecoute             - Energique"
"Un(e) Conseiller(e) de Vente (H/F)","974 - ST JOSEPH","97480","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC Formation, Centre de Formation, recherche pour son client, une enseigne de prêt à porter, Un(e) Conseiller(ère) Vendeur(euse) à Saint Joseph Dynamique et ayant un fort sens commercial, vous êtes amenés à :  - Assurer la bonne tenue et le bon fonctionnement du magasin en respectant les procédures internes du magasin- Participer à la mise en magasin  - Conseiller le client sur le produit, sa technicité et le prix- Être force de proposition sur la structure du magasin (mis en avant, offre promotionnel...) Formation préparée avec ISEC : Conseiller(e) de Ventre (Niveau 4) ou MUM (Niveau 5) un jour de formation par semaine.Durée de contrat :  14 mois ou 18 mois  Les atouts ISEC Formation : - 30 ans d'expèrience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Caractéristiques des produits             - Conseiller des clients sur le choix de produits             - Faire de la vente active             - Identifier les besoins des clients             - Principes du travail d'équipe                                     Savoir-être demandés :                     - Adaptabilité             - Communiquant             - Déterminé             - Ecoute             - Esprit d'équipe"
"Conseiller.e de vente en Grande Distribution (H/F)","974 - ST PAUL","97411","D1509","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC FORMATION OUEST, centre de formation / CFA recrute pour un de ses clients, une grande distribution à SAINT GILLES LES HAUTS : 2 employé(e)s de caisse en Grande Distribution en contrat d'apprentissage. Vous êtes en charge des rayons du magasin :   - Gestion de stock   - Réapprovisionnement en rayons, facing  - Accueil client dans les rayons Formation préparée avec ISEC : Conseiller(e) de Vente (Niveau 4)  un jour de formation par semaine au PORT Les atouts ISEC Formation : - 30 ans d'expérience dans l'alternance - 92% de taux de réussite  - 81% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en entreprise  Profil recherché :   Savoir-être : Sens du service : Accueillir et conseiller les clients. Esprit d'équipe : Collaborer efficacement avec les collègues. Autonomie et réactivité : Gérer son rayon et répondre rapidement aux besoins. Rigueur : Maintenir une présentation soignée et respecter les consignes. Polyvalence et dynamisme : S'adapter à diverses tâches et rester efficace sous pression. Savoir-faire : Mise en rayon : Assurer l'approvisionnement et la présentation des produits. Gestion des stocks : Réaliser les inventaires et anticiper les ruptures. Conseil client : Informer et orienter les clients selon leurs besoins. Promotion : Mettre en place et valoriser les opérations commerciales. Entretien du rayon : Veiller à la propreté et à l'organisation des espaces de vente.               Savoir-faire demandés :                     - Apposer des étiquettes de prix             - Entretenir des relations avec des clients             - Politiques d'entreprise             - Principes du travail d'équipe             - Procéder à des prises de commandes             - Préserver la propreté du magasin             - Remplir des rayons             - Suivre des instructions             - Surveiller la mise en place d'étalages             - Traiter des remboursements             - Traiter les paiements             - Utiliser une caisse             - Vérifier les livraisons à leur réception             - Organiser la présentation de produits                                     Savoir-être demandés :                     - Adaptabilité             - Energique             - Communiquant             - Confiant              - Décidé             - Ecoute"
"Un(e) Conseiller(e) de Vente en magasin grossiste agencement (H/F)","974 - ST PIERRE","97410","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC Formation, Centre de Formation, recherche pour son client, une enseigne grossiste agencement, Un(e) Conseiller(ère) Vendeur(euse) à Saint Pierre Dynamique et ayant un fort sens commercial, vous êtes amenés à :  - Assurer la bonne tenue et le bon fonctionnement du magasin en respectant les procédures internes du magasin - Participer à la mise en magasin , gestion de stock, réapprovisionnement - Conseiller le client sur le produit et le prix - accompagnement vente de A à Z  - Être force de proposition sur la structure du magasin (mis en avant, offre promotionnel...)  - permis obligatoire pour ce posteFormation préparée avec ISEC : Conseiller(e) de Vente (Niveau 4)  un jour de formation par semaine. Durée de contrat :  14 mois  Les atouts ISEC Formation : - 30 ans d'expérience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Assurer le respect des exigences légales             - Conseiller des clients sur le choix de produits             - Entretenir des relations avec des clients             - Faire de la vente active             - Principes du travail d'équipe             - Préserver la propreté du magasin             - Remplir des rayons             - Surveiller le niveau de stocks             - Utiliser une caisse             - Écouter activement             - Émettre des factures de vente                                     Savoir-être demandés :                     - Adaptabilité             - Chaleureux             - Communiquant             - Déterminé             - Ecoute"
"Un(e) Conseiller(e) de Vente (H/F)","974 - ST LOUIS","97421","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC Formation, Centre de Formation, recherche pour son client, une enseigne de jardinerie/animalerie, Un(e) Conseiller(ère) Vendeur(euse) à Saint Louis Dynamique et ayant un fort sens commercial, vous êtes amenés à :  - Assurer la bonne tenue et le bon fonctionnement du magasin en respectant les procédures internes du magasin- Participer à la mise en magasin  - Conseiller le client sur le produit, sa technicité et le prix- Être force de proposition sur la structure du magasin (mis en avant, offre promotionnel...) Formation préparée avec ISEC : Conseiller(e) de Ventre (Niveau 4) ou MUM (Niveau 5) un jour de formation par semaine.Durée de contrat :  14 mois ou 18 mois  Les atouts ISEC Formation : - 30 ans d'expèrience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Assurer le respect des exigences légales             - Caractéristiques des services             - Conseiller des clients sur le choix de produits             - Faire de la vente active             - Identifier les besoins des clients                                     Savoir-être demandés :                     - Adaptabilité             - Communiquant             - Déterminé             - Ecoute             - Esprit d'équipe"
"Un(e) conseiller(e) de vente en art de table (H/F)","974 - ST PIERRE","97410","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC Formation, Centre de Formation, recherche pour son client, une enseigne d'art de table (couverts, assietes, verres...), Un Conseiller(ère) Vendeur(euse) à Saint Pierre Dynamique et ayant un fort sens commercial, vous êtes amenés à :  - Assurer la bonne tenue et le bon fonctionnement du magasin en respectant les procédures internes du magasin - Participer à la mise en magasin , gestion de stock, réapprovisionnement - Conseiller le client sur le produit et le prix - accompagnement vente de A à Z  - Être force de proposition sur la structure du magasin (mis en avant, offre promotionnel...) Formation préparée avec ISEC : Conseiller(e) de Ventre (Niveau 4)  un jour de formation par semaine. Durée de contrat :  14 mois  Les atouts ISEC Formation : - 30 ans d'expèrience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Assurer le respect des exigences légales             - Caractéristiques des produits             - Conseiller des clients sur le choix de produits             - Démontrer les caractéristiques d'un produit             - Entretenir des relations avec des clients             - Garantir la satisfaction des clients             - Identifier les besoins des clients             - Remplir des rayons             - Surveiller le niveau de stocks                                     Savoir-être demandés :                     - Adaptabilité             - Chaleureux             - Communiquant             - Energique             - Esprit d'équipe"
"Un(e) Conseiller(e) de Vente en animalerie (poissons) (H/F)","974 - ST PIERRE","97410","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC Formation, Centre de Formation, recherche pour son client, une enseigne aquatique, Un(e) Conseiller(ère) Vendeur(euse) à Saint Pierre Dynamique et ayant un fort sens commercial, vous êtes amenés à :  - Assurer la bonne tenue et le bon fonctionnement du magasin en respectant les procédures internes du magasin - Participer à la mise en magasin , gestion de stock, réapprovisionnement - Conseiller le client sur le produit et le prix - accompagnement vente de A à Z  - Être force de proposition sur la structure du magasin (mis en avant, offre promotionnel...)  - permis obligatoire pour ce poste - Un attrait pour les poissons, aquariums, produitsFormation préparée avec ISEC : Conseiller(e) de Vente (Niveau 4)  un jour de formation par semaine. Durée de contrat :  14 mois  Les atouts ISEC Formation : - 30 ans d'expérience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Caractéristiques des produits             - Compréhension des produits             - Conseiller des clients sur le choix de produits             - Démontrer les caractéristiques d'un produit             - Entretenir des relations avec des clients             - Examiner des marchandises             - Faire de la vente active             - Garantir la satisfaction des clients             - Garantir une approche axée sur les clients             - Organiser des installations de stockage             - Organiser la présentation de produits             - Principes du travail d'équipe             - Procéder à des prises de commandes             - Préserver la propreté du magasin             - Remplir des rayons             - Surveiller la mise en place d'étalages             - Surveiller le niveau de stocks             - Écouter activement                                     Savoir-être demandés :                     - Adaptabilité             - Chaleureux             - Communiquant             - Déterminé             - Ecoute"
"Un(e) conseiller(e) de vente et création bouquets Fleurs (H/F)","974 - ST PIERRE","97410","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC Formation, Centre de Formation, recherche pour son client, une enseigne de fleurs création et vente, Un(e) Conseiller(ère) Vendeur(euse) à Saint Pierre Dynamique, vous êtes amenés à :  - Assurer la bonne tenue et le bon fonctionnement du magasin en respectant les procédures internes du magasin - Participer à la mise en magasin   - Conseiller le client sur le produit et le prix  - Création bouquets, avoir une passion pour les fleurs et création.  Une personne se portant sur la créativité, la connaissance fleurs et découpe. Formation préparée avec ISEC : Conseiller(e) de Ventre (Niveau 4)  un jour de formation par semaine. Durée de contrat :  14 mois  Les atouts ISEC Formation : - 30 ans d'expèrience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivis en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Assurer le respect des exigences légales             - Compréhension des produits             - Conseiller des clients sur le choix de produits             - Garantir la satisfaction des clients             - Remplir des rayons             - Suivre les commandes des clients             - Surveiller le niveau de stocks             - Utiliser une caisse             - Écouter activement                                     Savoir-être demandés :                     - Adaptabilité             - Chaleureux             - Créatif             - Ecoute             - Efficace"
"E.Leclerc - Esthéticien(ne) - Conseiller(e) de vente - H/F","62 - OUTREAU","62230","D1208","N/A","N/A","CDI","N/A","N/A","Expérience exigée","N/A","N/A","N/A","DESCRIPTIF DE L'OFFRE  Nous recrutons un(e) Esthéticien(ne) motivé(e), polyvalent(e) qui saura s'inscrire dans la dynamique de l'équipe de notre Parfumerie « Une heure pour soi ».  Vous serez en charge de :  ·    L'accueil et la prise en charge des clients.  ·    La réalisation des prestations esthétiques proposées au sein de notre institut : Les soins (visage, corps, mains), les épilations, les manucures...  ·    Conseiller et vendre des produits en sortie cabine  ·    Satisfaire et fidéliser la clientèle.  Compétences requises :  ·    Bonne connaissance des produits du sélectif (parfums, produits de soin ...)  ·    Maîtrise des outils informatiques (gestion de caisse etc )  ·    Sens des responsabilités, rigueur, autonomie, travail en équipe   PROFIL RECHERCHÉ  Diplômé(e) d'un CAP ou Bac Pro esthétique/cosmétique, vous disposez d'une 1ère expérience réussie dans la fonction en institut parfumerie.  Passionné(e) par l'univers de l'esthétique, vous êtes polyvalent(e) et dynamique. Doté(e) d'une excellente présentation adaptée à l'univers de la beauté, vous avez un très bon sens du contact et du service client."
"Conseiller(e) de vente en maquillage H/F","75","N/A","D1408","N/A","N/A","CDI","Mensuel de 1235,52 Euros à 1235,52 Euros","Temps partiel","Débutant accepté","N/A","6","Employé qualifié","RESPONSABILITÉS :   L'aisance relationnelle qui vous caractérise vous permettra de représenter, au travers de votre prestation, les ambitions de notre client, spécialisé dans la vente de produits de maquillage. Chargé(e) de conseiller les clients sur le choix des produits de cosmétiques, vous veillez à la mise en valeur de la personnalité des clients. Expert(e) make up, vous représentez une quinzaine de marques de maquillage reconnues en effectuant ces missions :  - Délivrer des conseils avisés et fidéliser la clientèle  - Développer les ventes et générer des achats additionnels  - Animer l'espace beauté  - Effectuer des démonstrations sur les techniques de maquillage Ce CDI est ouvert dès maintenant en temps partiel de 24h00/semaine. Vous pouvez être amené(e) à travailler le week-end, auquel cas vos jours de repos seront en semaine.  PROFIL RECHERCHÉ :   Les compétences que nous recherchons chez notre future pépite :  - Une première expérience significative dans la vente/l'animation commercial  - Réel intérêt pour le maquillage  - Esprit commercial  - Autonomie Vous pensez avoir le profil idéal pour devenir un véritable ambassadeur d'image ? Rejoignez les talents de la #TeamPénélope ! Votre sens du service et votre sourire feront toute la différence Il y a aussi des avantages à nous rejoindre :  - Prime sur objectifs  - Prime de qualité  - Participation aux frais de représentation  - Mutuelle d'entreprise  - Tickets restaurants  - Remboursement de 50% de votre titre de transport Vous avez envie de postuler ? Tant mieux, nous avons hâte d'en savoir davantage sur votre profil ! La suite en étapes :  - Pré-qualification téléphonique  - 1er entretien avec le service recrutement  - 2ème entretien avec l'équipe opérationnelle"
"CONSEILLER(E) DE VENTE LES ANGLES H/F","30 - LES ANGLES","30133","D1403","N/A","N/A","CDI","N/A","N/A","Expérience exigée de 6 An(s)","N/A","N/A","N/A","Armand Thiery est un acteur historique du prêt-à-porter. Fondée en 1841, la marque a développé son expertise dans la mode féminine. Avec un réseau de près de 700 magasins, des ouvertures chaque année, 4 sites Internet, Armand Thiery, Toscane, Edji et Riu ont su se positionner comme des marques partenaires de leurs clients.   RIU Paris est une marque audacieuse qui redéfinie le prêt-à-porter féminin à travers des collections captivantes, colorées et intemporelles. Pour notre magasin aux Angles, nous recherchons un(e) Conseiller(e) de vente. Ambassadeur/Ambassadrice RIU Paris, auprès de notre clientèle, vous contribuez au développement du CA de votre point de vente à travers ces missions : - Accueillir, conseiller et fidéliser les clients, - S'assurer que chaque cliente reçoive un conseil adapté, personnalisé et sincère, - Veiller à la bonne tenue de votre magasin et sa gestion : réception des marchandises, traitement des colis, - Mettre en valeur les produits à travers la réalisation du merchandising et des vitrines, dans le respect des préconisations   Véritable commerçant(e), vous êtes enthousiaste et possédez un réel esprit d'équipe. Vos forces : votre sourire et votre sens du service et de l'accueil. Vous justifiez d'une 1ère expérience réussie dans la vente de prêt-à-porter et souhaitez rejoindre cet univers de mode où la créativité et la qualité sont au cœur de chaque création. N'hésitez plus, postulez ! CDI temps partiel 20h/semaine."
"CONSEILLER(E) DE VENTE BOURG EN BRESSE H/F","01 - BOURG EN BRESSE","01000","D1403","N/A","N/A","CDI","N/A","N/A","Expérience exigée de 1 An(s)","N/A","N/A","N/A","Armand Thiery est un acteur historique du prêt-à-porter. Fondée en 1841, la marque a développé son expertise dans la mode féminine. Avec un réseau de près de 700 magasins, des ouvertures chaque année, 4 sites Internet, Armand Thiery, Toscane, Edji et Riu ont su se positionner comme des marques partenaires de leurs clients.   RIU Paris est une marque audacieuse qui redéfinit le prêt-à-porter féminin à travers des collections captivantes, colorées et intemporelles. Pour notre magasin à Bourg-en-Bresse, nous recherchons un(e) Conseiller(e) de vente. Ambassadeur/Ambassadrice RIU Paris, auprès de notre clientèle, vous contribuez au développement du CA de votre point de vente à travers ces missions : - Accueillir, conseiller et fidéliser les clients, - S'assurer que chaque cliente reçoive un conseil adapté, personnalisé et sincère, - Veiller à la bonne tenue de votre magasin et sa gestion : réception des marchandises, traitement des colis, - Mettre en valeur les produits à travers la réalisation du merchandising et des vitrines, dans le respect des préconisations   Véritable commerçant(e), vous êtes enthousiaste et possédez un réel esprit d'équipe. Vos forces : votre sourire et votre sens du service et de l'accueil. Vous justifiez d'une 1ère expérience réussie dans la vente de prêt-à-porter et souhaitez rejoindre cet univers de mode où la créativité et la qualité sont au cœur de chaque création. N'hésitez plus, postulez ! Ce poste est à pourvoir en CDI en temps partiel 12h/semaine"
"CONSEILLER(E) DE VENTE TORCY H/F","77 - COLLEGIEN","77090","D1403","N/A","N/A","CDI","N/A","N/A","Expérience exigée de 1 An(s)","N/A","N/A","N/A","Armand Thiery est un acteur historique du prêt-à-porter. Fondée en 1841, la marque a développé son expertise dans la mode féminine. Avec un réseau de près de 700 magasins, des ouvertures chaque année, 4 sites Internet, Armand Thiery, Toscane, Edji et Riu ont su se positionner comme des marques partenaires de leurs clients.   RIU Paris est une marque audacieuse qui redéfinie le prêt-à-porter féminin à travers des collections captivantes, colorées et intemporelles. Pour notre magasin à Torcy, nous recherchons un(e) Conseiller(e) de vente. Ambassadeur/Ambassadrice RIU Paris, auprès de notre clientèle, vous contribuez au développement du CA de votre point de vente à travers ces missions : - Accueillir, conseiller et fidéliser les clients, - S'assurer que chaque cliente reçoive un conseil adapté, personnalisé et sincère, - Veiller à la bonne tenue de votre magasin et sa gestion : réception des marchandises, traitement des colis, - Mettre en valeur les produits à travers la réalisation du merchandising et des vitrines, dans le respect des préconisations   Véritable commerçant(e), vous êtes enthousiaste et possédez un réel esprit d'équipe. Vos forces : votre sourire et votre sens du service et de l'accueil. Vous justifiez d'une 1ère expérience réussie dans la vente de prêt-à-porter et souhaitez rejoindre cet univers de mode où la créativité et la qualité sont au cœur de chaque création. N'hésitez plus, postulez ! Ce poste est à pourvoir en CDI temps partiel 10h/semaine."
"Un(e) Conseiller(e) de Vente en Prêt à Porter (H/F)","974 - ST JOSEPH","97480","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC SUD, centre de formation / CFA recrute pour un de ses clients, Une enseigne de prêt à porter féminin,  Un(e) conseiller-ère de vente en contrat d'apprentissage à Saint Joseph  : Vos missions :  Pour la partie Conseiller-ère de vente :  - l'accueil de la clientèle dans le magasin  - le renseignement de la clientèle, le conseil et être force de proposition  - l'organisation, l'entretien et l'optimisation des espaces de ventes (étiquetage des produits, propreté des rayons)  - la réalisation d'inventaires  et gestion de stock  - la proposition de produits complémentaires ou de substitution  - l'encaissement  - le contrôle de l'approvisionnement des rayonsFormation préparée avec ISEC : Conseiller-e de Vente (Niveau 4)  un jour de formation par semaine.  Durée de contrat :  14 mois. Les atouts ISEC Formation : - 30 ans d'expérience dans l'alternance - 92% de taux de réussite  - 69% de taux d'insertion  - Une ambiance de travail agréable et bienveillante avec des formateurs experts - Une équipe à votre écoute qui vous accompagne tout au long de votre parcours de formation  - Suivi en Entreprise  Profil recherché :               Savoir-faire demandés :                     - Assurer le respect des exigences légales             - Compréhension des produits             - Conseiller des clients sur le choix de produits             - Démontrer les caractéristiques d'un produit             - Entretenir des relations avec des clients             - Faire de la vente active             - Garantir la satisfaction des clients             - Garantir une approche axée sur les clients             - Identifier les besoins des clients             - Organiser des installations de stockage             - Organiser la présentation de produits             - Principes du travail d'équipe             - Préserver la propreté du magasin             - Remplir des rayons             - Surveiller le niveau de stocks             - Traiter des remboursements             - Écouter activement                                     Savoir-être demandés :                     - Chaleureux             - Communiquant             - Ecoute             - Energique             - Esprit d'équipe"
"Conseiller·e de vente en magasin de bricolage (H/F)","974 - LE PORT","97420","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Tetranergy Business School propose des programmes en alternance dans le domaine du management, du commerce, de la gestion, du tourisme, de l'immobilier, ou encore du digital. Professionnalisants et axés sur l'employabilité, nos programmes allient acquisition de compétences solides et expérience de terrain. Nos programmes, tous reconnus par l'État, se déroulent en alternance avec 1 jour par semaine en centre de formation et 4 jours au sein de l'entreprise, plus quelques périodes de regroupement (séminaires, conférences, révisions'). Ils te permettront d'acquérir un diplôme tout en faisant tes preuves dans le monde du travail. Le poste :   Accueil clientèle / Mise en rayon / Conseil client / Rangement du point de vente  Profil recherché :               Savoir-faire demandés :                     - Caractéristiques des produits             - Compréhension des produits             - Faire de la vente active             - Offrir des services de suivi de la clientèle             - Remplir des rayons             - Vendre du matériel             - Argumentaire de vente             - Industrie de la quincaillerie                                     Savoir-être demandés :                     - Communiquant             - Energique             - Chaleureux             - Confiant              - Efficace"
"Employé(e) de vente polyvalent(e) en quincaillerie (H/F)","974 - ST LOUIS","97421","D1212","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Depuis plus de 25 ans, ISEC Formation vous accompagne dans le développement de vos compétences professionnelles, votre projet d'Alternance et vous accompagne vers l'emploi. A l'écoute des besoins du marché réunionnais, nous vous proposons des formations en adéquation avec les besoins des entreprises. Le poste :   ISEC SUD centre de formation / CFA recrute pour un de ses clients, une quincaillerie :1 employé(e) de vente polyvalent(e) en contrat d'apprentissage à St Louis,Profil du poste: bon savoir être, sens du contact, vente directe, réapprovisionnement et suivi des stocks, organisé(e), actif(ve)Formation préparée avec ISEC : Conseiller-ère de vente (Niveau 4) Manager d'Unité Marchande (Niv 5 BTS)un jour de formation par semaine.Durée de contrat : entre 12 et 16 mois.Si vous êtes intéressé(e), inscrivez-vous à nos réunions d'information et de recrutement sur notre site afin de vous fixer un rendez vous. Les réunions de recrutement ont lieu à ISEC SUD tous les mercredis à 13h (CV photo lettre de motivation) Inscrivez-vous sur notre site internet svp.  Profil recherché :   bon savoir être, sens du contact, vente directe, réapprovisionnement et suivi des stocks, organisé(e), actif(ve)               Savoir-faire demandés :                     - Aider des clients             - Argumentaire de vente             - Assurer le respect des exigences légales                                     Savoir-être demandés :                     - Adaptabilité             - Chaleureux             - Communiquant             - Constant             - Ecoute             - Empathique"
"Conseiller·e de vente en magasin de bricolage (H/F)","974 - ST DENIS","97400","D1403","N/A","N/A","CDD","N/A","N/A","Expérience souhaitée de 1 An(s)","N/A","N/A","N/A","Tetranergy Business School propose des programmes en alternance dans le domaine du management, du commerce, de la gestion, du tourisme, de l'immobilier, ou encore du digital. Professionnalisants et axés sur l'employabilité, nos programmes allient acquisition de compétences solides et expérience de terrain. Nos programmes, tous reconnus par l'État, se déroulent en alternance avec 1 jour par semaine en centre de formation et 4 jours au sein de l'entreprise, plus quelques périodes de regroupement (séminaires, conférences, révisions'). Ils te permettront d'acquérir un diplôme tout en faisant tes preuves dans le monde du travail. Le poste :   Accueil clientèle / Mise en rayon / Conseil client / Rangement du point de vente  Profil recherché :               Savoir-faire demandés :                     - Caractéristiques des produits             - Compréhension des produits             - Faire de la vente active             - Offrir des services de suivi de la clientèle             - Remplir des rayons             - Vendre du matériel             - Argumentaire de vente             - Industrie de la quincaillerie                                     Savoir-être demandés :                     - Communiquant             - Energique             - Chaleureux             - Confiant              - Efficace"
